county,state,season,latitude,longitude,date,classification,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,moon_phase,precip_intensity,precip_probability,pressure,visibility,wind_bearing,wind_speed,condition_Clear,condition_Overcast,condition_partially_cloudy,condition_Rain,condition_Snow
Curry County,Oregon,Winter,42.4018,-124.426,1939-12-28,Class B,59.0,57.0,53.0,46.3,68.2,92.1,0.5,0.236,100.0,1014.3,9.9,125.3,13.3,0,1,0,1,0
Curry County,Oregon,Winter,42.07,-124.3,1950-01-20,Class A,52.0,47.0,43.0,45.6,93.7,100.0,0.75,0.09246594778660613,100.0,1021.9,9.1,173.4,13.9,0,1,0,0,0
Curry County,Oregon,Spring,42.08,-124.3,1939-03-21,Class A,56.0,50.0,43.0,46.2,86.8,36.2,0.5,0.09246594778660613,100.0,1015.4,10.3,332.2,11.4,0,0,1,0,0
Curry County,Oregon,Summer,39.376484600389865,-97.37305127192984,1939-07-16,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Monroe County,Pennsylvania,Fall,41.115,-75.205,1946-10-05,Class A,72.0,64.0,57.0,58.5,84.3,75.7,0.5,0.036,100.0,1015.2,8.2,197.4,9.3,0,0,1,1,0
Mifflin County,Pennsylvania,Spring,40.61798,-77.62407,1947-04-28,Class B,63.0,49.0,36.0,34.2,60.0,42.4,0.0,0.0,0.0,1020.8,12.0,326.9,14.4,0,0,1,0,0
Mercer County,Pennsylvania,Fall,41.21365,-80.26563,1944-11-30,Class A,47.0,39.0,33.0,33.4,79.6,63.9,0.5,0.033,100.0,1017.8,12.0,231.8,14.6,0,0,1,1,0
Lycoming County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1943-05-11,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Luzerne County,Pennsylvania,Spring,41.32501,-75.74288,1942-03-19,Class B,68.0,55.0,46.0,29.8,40.1,4.8,0.5,0.0,0.0,1013.2,9.9,230.7,17.2,1,0,0,0,0
Lehigh County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1949-12-31,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Lancaster County,Pennsylvania,Winter,39.72785,-76.2074,1938-02-07,Class B,91.0,80.0,69.0,72.7,80.8,10.5,0.75,0.0,0.0,1011.1,5.7,143.0,7.5,1,0,0,0,0
Jefferson County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1940-11-06,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Indiana County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1940-03-27,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Huntingdon County,Pennsylvania,Summer,40.33498,-77.85934,1939-08-31,Class B,94.0,81.0,69.0,67.6,66.5,19.3,0.25,0.0,0.0,1017.3,9.8,257.2,19.7,1,0,0,0,0
Greene County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1946-08-26,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Franklin County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1944-03-19,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Forest County,Pennsylvania,Summer,41.47511,-79.3178,1947-06-14,Class B,80.0,67.0,58.0,58.5,75.1,68.8,0.75,0.0,0.0,1016.3,5.0,303.6,11.0,0,0,1,0,0
Fayette County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1945-07-09,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Erie County,Pennsylvania,Fall,41.91826,-80.54177,1938-09-11,Class A,60.0,47.0,37.0,41.3,81.9,50.6,0.0,0.0,0.0,1011.0,7.8,226.4,14.8,0,0,1,0,0
Erie County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1938-11-05,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Erie County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1950-03-31,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Erie County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1942-03-26,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Erie County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1938-06-28,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Fayette County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1944-06-18,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Fayette County,Pennsylvania,Fall,40.05148,-79.56702,1948-09-01,Class A,68.0,56.0,44.0,39.8,59.0,24.3,0.5,0.0,0.0,1024.9,20.3,71.5,9.9,0,0,1,0,0
Fayette County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1948-06-09,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Fayette County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1938-10-14,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Forest County,Pennsylvania,Summer,41.51954,-78.87955,1938-07-04,Class A,76.0,68.0,63.0,63.6,86.7,79.9,0.75,0.134,100.0,1007.4,7.3,242.4,11.7,0,0,1,1,0
Greene County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1937-10-09,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Indiana County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1937-07-22,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Indiana County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1945-10-19,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Indiana County,Pennsylvania,Winter,40.60756,-79.20052,1939-02-19,Class B,33.0,26.0,20.0,20.3,79.3,86.9,1.0,0.0,0.0,1031.2,9.9,356.8,4.7,0,0,1,0,0
Jefferson County,Pennsylvania,Fall,41.02176,-74.53322,1939-11-25,Class A,70.0,54.0,42.0,37.5,55.1,32.6,0.25,0.0,0.0,1022.4,12.4,213.3,13.4,0,0,1,0,0
Jefferson County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1943-08-12,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Jefferson County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1939-12-18,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Jefferson County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1949-01-16,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Lycoming County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1946-08-17,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Lycoming County,Pennsylvania,Summer,41.4065,-76.804,1942-06-21,Class A,87.0,77.0,67.0,65.0,68.6,23.1,0.75,0.0,0.0,1006.8,6.4,259.0,11.0,0,0,1,0,0
McKean County,Pennsylvania,Fall,41.9548,-78.65621,1938-11-26,Class A,47.0,39.0,33.0,33.4,79.6,63.9,0.5,0.033,100.0,1017.8,12.0,231.8,14.6,0,0,1,1,0
McKean County,Pennsylvania,Summer,41.97226,-78.66863,1937-08-30,Class A,64.0,56.0,45.0,44.5,68.8,50.8,0.5,0.0,0.0,1013.3,12.6,307.5,10.9,0,0,1,0,0
McKean County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1943-09-02,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
McKean County,Pennsylvania,Winter,41.73315,-78.93985,1949-02-05,Class B,32.0,31.0,29.0,28.0,89.6,96.7,0.0,0.103,100.0,1015.9,7.6,246.0,8.4,0,1,0,1,1
McKean County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1943-08-28,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Mercer County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1942-11-29,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Mercer County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1938-10-27,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Mercer County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1937-11-25,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Mercer County,Pennsylvania,Fall,41.07374,-80.12229,1946-10-29,Class B,63.0,51.0,41.0,40.1,69.6,62.7,0.25,0.016,100.0,1016.9728384991843,7.0,171.9,12.6,0,0,1,1,0
Mercer County,Pennsylvania,Summer,41.05,-80.50751,1940-06-15,Class A,84.0,72.0,61.0,65.6,82.4,22.5,0.0,0.001,100.0,1021.6,9.7,358.2,0.7,0,0,1,1,0
Crawford County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1946-11-22,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Columbia County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1946-08-30,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Clinton County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1946-10-26,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Clearfield County,Pennsylvania,Winter,41.01865,-78.377,1940-01-17,Class A,87.0,77.0,67.0,65.0,68.6,23.1,0.75,0.0,0.0,1006.8,6.4,259.0,11.0,0,0,1,0,0
Clarion County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1938-09-08,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Chester County,Pennsylvania,Summer,39.73523,-76.04183,1940-06-29,Class B,78.0,70.0,60.0,61.8,78.1,6.2,0.0,0.0,0.0,1021.0,9.8,160.4,8.8,1,0,0,0,0
Cameron County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1944-07-14,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Cambria County,Pennsylvania,Summer,40.36382,-78.87788,1947-08-31,Class A,84.0,73.0,65.0,63.6,73.9,92.1,0.75,0.0,0.0,1014.8,3.1,223.8,15.7,0,1,0,0,0
Bucks County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1938-03-09,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Berks County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1939-01-26,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Beaver County,Pennsylvania,Winter,40.50322,-80.19804,1940-12-15,Class B,35.0,33.0,31.0,25.3,73.0,99.1,0.5,0.0,0.0,1015.8,8.7,264.2,13.8,0,1,0,0,0
Armstrong County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1949-06-04,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Providence County,Rhode Island,Fall,41.98067,-71.6568,1939-09-18,Class A,60.0,53.0,47.0,45.7,77.2,66.8,0.75,0.138,100.0,1017.0,11.4,297.1,17.0,0,0,1,1,0
Providence County,Rhode Island,Spring,41.81391,-71.74425,1950-05-27,Class B,69.0,60.0,54.0,49.0,68.4,77.1,0.75,0.0,0.0,1009.5,9.9,243.0,14.0,0,0,1,0,0
Adams County,Pennsylvania,Summer,39.76366,-77.27178,1946-08-06,Class A,69.0,60.0,54.0,49.0,68.4,77.1,0.75,0.0,0.0,1009.5,9.9,243.0,14.0,0,0,1,0,0
Adams County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1938-07-30,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Adams County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1943-08-13,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Adams County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1944-11-11,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Adams County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1938-01-12,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Allegheny County,Pennsylvania,Summer,40.357,-79.8765,1947-08-03,Class A,70.0,63.0,52.0,48.2,58.4,83.8,1.0,0.001,100.0,1016.4,8.2,165.0,11.6,0,0,1,1,0
Allegheny County,Pennsylvania,Winter,40.29929,-79.8944,1937-12-19,Class B,88.0,77.0,67.0,64.0,66.4,31.2,0.0,0.0,0.0,1017.2,11.8,297.9,17.0,0,0,1,0,0
Allegheny County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1937-10-31,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Allegheny County,Pennsylvania,Winter,40.5833,-79.9167,1947-02-01,Class A,52.0,48.0,42.0,35.7,64.0,61.7,0.0,0.007,100.0,1006.4,9.8,213.1,10.0,0,0,1,1,0
Allegheny County,Pennsylvania,Fall,40.52825,-80.25475,1947-09-02,Class A,78.0,68.0,57.0,47.1,49.0,31.1,0.25,0.0,0.0,1023.6,9.9,46.1,14.6,0,0,1,0,0
Allegheny County,Pennsylvania,Summer,40.5278,-79.7668,1938-07-20,Class A,57.0,43.0,30.0,28.3,57.7,20.1,0.75,0.0,0.0,1019.0,9.9,303.8,7.6,0,0,1,0,0
Allegheny County,Pennsylvania,Fall,40.6166,-80.0107,1939-11-16,Class A,32.0,29.0,26.0,24.6,84.1,99.8,0.75,0.019,100.0,1019.9,4.2,238.0,9.7,0,1,0,1,1
Allegheny County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1947-02-15,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Beaver County,Pennsylvania,Spring,40.60946,-80.3293,1937-04-10,Class B,53.0,42.0,32.0,24.8,51.9,47.3,0.75,0.002,100.0,1016.6,9.9,258.3,13.1,0,0,1,1,0
Bucks County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1949-08-29,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Bucks County,Pennsylvania,Summer,40.4225,-75.06665,1950-08-19,Class A,70.0,56.0,45.0,42.6,63.5,6.9,0.25,0.001,100.0,1028.6,9.9,59.1,8.1,0,0,0,1,0
Bucks County,Pennsylvania,Fall,40.37726,-75.37814,1944-10-03,Class A,65.0,61.0,54.0,59.1,94.8,98.8,0.5,0.047,100.0,1012.5,8.6,5.2,11.2,0,1,0,1,0
Bucks County,Pennsylvania,Winter,40.1316,-74.85745,1949-12-01,Class A,34.0,29.0,25.0,13.0,51.1,46.5,1.0,0.0,0.0,1017.7,9.6,279.8,15.4,0,0,1,0,0
Butler County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1938-01-11,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Butler County,Pennsylvania,Spring,40.94997,-80.07443,1946-03-23,Class B,66.0,55.0,43.0,40.8,64.2,49.9,0.5,0.013,100.0,1017.1,7.4,4.7,11.7,0,0,1,1,0
Butler County,Pennsylvania,Summer,40.92895,-80.07216,1947-08-21,Class B,78.0,72.0,68.0,68.7,88.5,63.3,0.5,0.51,100.0,1023.1,7.7,102.6,6.2,0,0,1,1,0
Cambria County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1938-01-21,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Cambria County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1941-03-29,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Cambria County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1944-05-31,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Cambria County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1948-06-15,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Cambria County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1943-02-08,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Cambria County,Pennsylvania,Winter,40.65083,-78.52589,1942-02-28,Class B,50.0,40.0,31.0,33.2,75.8,99.3,0.5,0.081,100.0,1007.8,9.2,278.0,15.0,0,1,0,1,1
Cambria County,Pennsylvania,Fall,40.29074,-78.85725,1947-11-11,Class A,53.0,50.0,48.0,48.8,95.7,99.6,0.75,0.633,100.0,1012.0,8.7,236.5,13.8,0,1,0,1,0
Cambria County,Pennsylvania,Fall,40.45896,-78.80971,1947-09-28,Class A,64.0,53.0,45.0,40.0,62.6,62.5,0.5,0.0,0.0,1018.0,9.9,322.4,11.1,0,0,1,0,0
Cameron County,Pennsylvania,Fall,41.34404,-78.04547,1947-09-17,Class B,61.0,56.0,49.0,50.2,80.7,95.2,0.75,0.174,100.0,1016.3,7.4,292.5,13.0,0,1,0,1,0
Clearfield County,Pennsylvania,Summer,39.376484600389865,-97.37305127192984,1940-07-05,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Clearfield County,Pennsylvania,Summer,40.97015,-78.42314,1946-07-17,Class A,76.0,62.0,45.0,49.7,67.7,0.0,0.75,0.0,0.0,1025.2,18.9,13.8,11.4,1,0,0,0,0
Clearfield County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1948-10-09,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.25,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Clearfield County,Pennsylvania,Summer,41.12782,-78.5826,1944-08-14,Class A,73.0,68.0,66.0,66.0,92.7,92.9,0.5,0.37,100.0,1014.6,4.2,220.5,8.9,0,1,0,1,0
Clearfield County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1939-05-30,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.5,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Columbia County,Pennsylvania,Spring,39.376484600389865,-97.37305127192984,1948-03-29,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Crawford County,Pennsylvania,Fall,39.376484600389865,-97.37305127192984,1941-09-19,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,1.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Elk County,Pennsylvania,Winter,39.376484600389865,-97.37305127192984,1942-01-20,Class B,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.0,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Elk County,Pennsylvania,Summer,41.31268,-78.39445,1945-08-21,Class B,59.0,48.0,41.0,39.8,76.1,73.9,0.25,0.0,0.0,1023.1,8.7,225.0,16.1,0,0,1,0,0
Williamsburg County,South Carolina,Spring,39.376484600389865,-97.37305127192984,1937-04-29,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
Sumter County,South Carolina,Summer,39.376484600389865,-97.37305127192984,1943-06-20,Class A,66.0,57.0,47.0,50.553003527117475,68.41756517337384,45.26552424473217,0.75,0.09246594778660613,100.0,1016.9728384991843,10.379775280898876,198.56520859671303,12.624558749369642,1,0,0,0,0
